commit_hash,package_name,pname,version,fetcher,nixpkgs_target_bump
dad647d699081d36f19f1cca840b4428ebb9bccd,hygg,hygg,0.1.19,"fetchFromGitHub {
    owner = ""kruseio"";
    repo = ""hygg"";
    tag = ""${finalAttrs.version}"";
    hash = ""sha256-wxgHlRqe/g9LppWWTzft9hTA8heuFvGkKvA7nG2PsxA="";
  }",d7f52a7a640bc54c7bb414cca603835bf8dd4b10
372b1b3f23c9c522c22a7d890982c7d1020f945e,rendercanvas,rendercanvas,2.2.1,"fetchFromGitHub {
    owner = ""pygfx"";
    repo = ""rendercanvas"";
    tag = ""v${version}"";
    hash = ""sha256-6vvPIu+Zi+9ndcWHP43X0Qd+XCO7+tr8XCFm+bwCazE="";
  }",0832d1b3a08fe4c695507a075d547ebfa818dfa0
bff87305ed7f15a6246df44e2c37fce4c5c1396c,changelogen,changelogen,0.6.2,"fetchFromGitHub {
    owner = ""unjs"";
    repo = ""changelogen"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-N6X9Wffl9WumCXvAt4y+vs3ZJY7NheK+O8BObmuIa/g="";
  }",d7f52a7a640bc54c7bb414cca603835bf8dd4b10
2b2f2574bf3601e8b4ab54e43ccadc048473abd3,terraform-backend,terraform-backend,0.1.3,"fetchFromGitHub {
    owner = ""nimbolus"";
    repo = ""terraform-backend"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-S3ih7dLSQs3xJMHyQyWy43OG1maizBPVT8IsrWcSRUM="";
  }",ee4cd98afba682ca27242f2d7fdbd8583f6ef51a
40d65767fab9bd171a7af8ab605c19f563a33736,ticketbooth,ticketbooth,1.2.0,"fetchFromGitHub {
    owner = ""aleiepure"";
    repo = ""ticketbooth"";
    tag = ""v${version}"";
    hash = ""sha256-eP5wYNusBcQLMu4MljfcO9QLY74v5Sb8gITx5dDVLpM="";
  }",dc704e6102e76aad573f63b74c742cd96f8f1e6c
fcb4e4480c548aaf5f3d775feea50840e549b4ea,pytest-pycodestyle,pytest-pycodestyle,2.5.0,"fetchFromGitHub {
    owner = ""henry0312"";
    repo = ""pytest-pycodestyle"";
    tag = ""v${version}"";
    hash = ""sha256-X/vacxI0RFHIqlZ2omzvvFDePS/SZYSFQHEmfcbvf/4="";
  }",53614373268559d054c080d070cfc732dbe68ac4
74728b8b4ef8a902827a61ee7d821aa41588368d,ovhcloud-cli,ovhcloud-cli,0.5.0,"fetchFromGitHub {
    owner = ""ovh"";
    repo = ""ovhcloud-cli"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-vf8z2jOcN76BIS6AamWxrBIVUMxlerd4dNwVxpuxQZg="";
  }",dc704e6102e76aad573f63b74c742cd96f8f1e6c
eb6d0c29a2dddf3a596c9d112b2436b5cc9fab45,ripplerx,ripplerx,1.5.18,"fetchFromGitHub {
    owner = ""tiagolr"";
    repo = ""ripplerx"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-lHLAJ8eCmn/WFYxGl/zIq8a2xPKqzpB7tilffJcXhM4="";
    fetchSubmodules = true;
  }",6d7ec06d6868ac6d94c371458fc2391ded9ff13d
a7d95643693b71373a3c82a81b85a6d9360f441f,gonzo,gonzo,0.2.1,"fetchFromGitHub {
    owner = ""control-theory"";
    repo = ""gonzo"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-P8Ntt8Dj5zq+Ff5MkZEvWabk2w5Cm6tXxl3ssMxDNok="";
  }",0987f8f26d7b889e23a7c533ae6d998b27924899
45531d9caac4643208d666da229652fea130d1b7,petsctools,petsctools,2025.2,"fetchFromGitHub {
    owner = ""firedrakeproject"";
    repo = ""petsctools"";
    tag = version;
    hash = ""sha256-DC0jFybDEacA6otYvID5DfbUe1ANz5W4UmPXCSsRvOo="";
  }",dc704e6102e76aad573f63b74c742cd96f8f1e6c
983ae777414d3cbd8ebb08cb8227c8c30747cb9d,redland-wayland,redland-wayland,0.1.0,"fetchFromGitHub {
    owner = ""domenkozar"";
    repo = ""redland"";
    tag = ""v${version}"";
    hash = ""sha256-iZtRpxloZzneAQ6+5cW0x1E7Qbx/8i9PqkpOHbCZ4Qk="";
  }",9547cfd27b5158eb612a6812dfc5c7b3d118b996
1ab76fda977e6dea36f6b5cc92670b28c5b3eb53,cachet,cachet,0.0.2,"fetchurl {
    url = ""https://github.com/robur-coop/cachet/releases/download/v${finalAttrs.version}/cachet-${finalAttrs.version}.tbz"";
    hash = ""sha256:7cf3d609523592516ee5570c106756168d9dca264412a0ef4085d9864c53cbad"";
  }",dc704e6102e76aad573f63b74c742cd96f8f1e6c
85172a306bff0e13b619f0ee759ddcfc01de1c31,mdserve,mdserve,0.4.0,"fetchFromGitHub {
    owner = ""jfernandez"";
    repo = ""mdserve"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-OCdWoQzmCvKo8EfLAczBud1FfY3vRMk7mivjhsqE840="";
  }",647e5c14cbd5067f44ac86b74f014962df460840
e59957e003215b7e2cfeeb31692b52eafd2575cd,linyaps-web-store-installer,linyaps-web-store-installer,1.6.8,"fetchFromGitHub {
    owner = ""OpenAtom-Linyaps"";
    repo = ""linyaps-web-store-installer"";
    rev = finalAttrs.version;
    hash = ""sha256-KbtGoXzxZmo6x1bvzDZbwp/wl+dBojB6E+K87CAkI7g="";
  }",dc704e6102e76aad573f63b74c742cd96f8f1e6c
a667c6a86c078a21e6d012e249e804f6a5a269ab,poselib,poselib,2.0.5,"fetchFromGitHub {
    owner = ""PoseLib"";
    repo = ""PoseLib"";
    rev = ""v${final.version}"";
    hash = ""sha256-fARRKT2UoPuuk9FOOsBdrACwGiGXWg/mLV4R0QIjeak="";
  }",ee4cd98afba682ca27242f2d7fdbd8583f6ef51a
a0ba392b048a3b346c144c0a58d0e691ab9ee5e5,bulletty,bulletty,0.1.7,"fetchFromGitHub {
    owner = ""CrociDB"";
    repo = ""bulletty"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-ceXHrsxUSDx4orlHTOdynYKDID/uvp8NxVMei1EqDA8="";
  }",dc704e6102e76aad573f63b74c742cd96f8f1e6c
35e9a405b18599d6601c60293a6f1053dcfca974,mbmd,mbmd,0.13-unstable-2025-08-08,"fetchFromGitHub {
    inherit rev;
    owner = ""volkszaehler"";
    repo = ""mbmd"";
    hash = ""sha256-HdldLF9+QgaIvGG8lAENvUiPonMwrdHUphGRSmaeRj8="";
  }",ee4cd98afba682ca27242f2d7fdbd8583f6ef51a
c821dc3bc6ab812b2d0fd1745cb4ba7282ad1b6f,sigstore-models,sigstore-models,0.0.5,"fetchFromGitHub {
    owner = ""astral-sh"";
    repo = ""sigstore-models"";
    tag = ""v${version}"";
    hash = ""sha256-zlIZzfgHZPEuiZu3JNX74Cg1jPNaO1HUhMtpxoyOoqk="";
  }",9547cfd27b5158eb612a6812dfc5c7b3d118b996
02720349e3a57029e0baff510f5a5b44a9a8313d,color-matcher,color-matcher,0.6.0,"fetchPypi {
    inherit pname version;
    hash = ""sha256-e6igB4LD5eWTHdp7H7nFcqzoLeDGyXZUQyt8/gqnSEM="";
  }",ab6de70223e1d4c475e0dbac6aaa37fbfdf4d08c
b8f1d99ca276591e469301b2b7fda2acaf0c43c6,tree-sitter-zeek,tree-sitter-zeek,0.2.9,"fetchFromGitHub {
    owner = ""zeek"";
    repo = ""tree-sitter-zeek"";
    tag = ""v${version}"";
    hash = ""sha256-0ixZAJ940mYIPD//RJVJ3PAVdY/jtYNJ5+WIlq+zfnY="";
  }",ee4cd98afba682ca27242f2d7fdbd8583f6ef51a
73fb7196bad64aa9ac9f5879f0626fba271af7ae,cosmic-ext-applet-caffeine,cosmic-ext-applet-caffeine,2025-09-29,"fetchFromGitHub {
    owner = ""tropicbliss"";
    repo = ""cosmic-ext-applet-caffeine"";
    rev = ""a43db670e03894ff402fa19eec3d60f7c7bf663c"";
    hash = ""sha256-0hIc62FdjIGU028z8/WCx2q317e+PCA25CSibBVi/p0="";
  }",ca77296380960cd497a765102eeb1356eb80fed0
7e310754cedad9054669ab8fa9d8ab6c58e2eee7,openspeedrun,openspeedrun,0.3.3,"fetchFromGitHub {
    owner = ""SrWither"";
    repo = ""OpenSpeedRun"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-EZPApXUVhsaOYa6CnpR8IWeEoHEl89KJGGoBOYFqBV0="";
  }",ee4cd98afba682ca27242f2d7fdbd8583f6ef51a
126480b1b080fa9f8667594820b9dd63a8238ffd,elementary-maps,elementary-maps,8.1.0,"fetchFromGitHub {
    owner = ""elementary"";
    repo = ""maps"";
    tag = finalAttrs.version;
    hash = ""sha256-tS8UnW/oNjLaUZ1XgGuAmeMrHEa2jbtBc0xMcTKki1k="";
  }",647e5c14cbd5067f44ac86b74f014962df460840
6e0d51b96438921ceda97eba8f7a9c428c7931d2,claude-code-acp,claude-code-acp,0.4.5,"fetchFromGitHub {
    owner = ""zed-industries"";
    repo = ""claude-code-acp"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-kkAQuYP2S5EwIGJV8TLrlYzHOC54vmxEHwwuZD5P1hI="";
  }",647e5c14cbd5067f44ac86b74f014962df460840
ca9ad858fb1e16a5a7e22c43f3beb96251e43740,momonga,momonga,0.1.5,"fetchFromGitHub {
    owner = ""nbtk"";
    repo = ""momonga"";
    tag = ""v${version}"";
    hash = ""sha256-sc81L71DJq+XiIYUSMH6knfaPfV7cng/Sp0ZTY6N7ZI="";
  }",9547cfd27b5158eb612a6812dfc5c7b3d118b996
07ea07d45294240248df22ddb1c7c22d6e6f1171,pluginlib,pluginlib,0.10.0,"fetchFromGitHub {
    owner = ""Rockhopper-Technologies"";
    repo = ""pluginlib"";
    tag = ""${version}"";
    hash = ""sha256-mt3VE8iJPCmbws8bAdYMK9to446z8FQtsMZOlkLVUIU="";
  }",9547cfd27b5158eb612a6812dfc5c7b3d118b996
1c882889c45ce473888b36a94f8ef0f35d2891fe,irm-kmi-api,irm-kmi-api,1.1.0,"fetchFromGitHub {
    owner = ""jdejaegh"";
    repo = ""irm-kmi-api"";
    tag = version;
    hash = ""sha256-E8lf2TpeA91mRbxXYCsuum0mJdE5XLXX0l8CKEl5SFw="";
  }",9547cfd27b5158eb612a6812dfc5c7b3d118b996
a1f5841e583de97aa9c65f679848d34400e3ce31,yatto,yatto,0.18.1,"fetchFromGitHub {
    owner = ""handlebargh"";
    repo = ""yatto"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-GI/Q9lI6SqIOSYi5shMKlgegS8WdlWSFsPs7WLCB6Qg="";
  }",647e5c14cbd5067f44ac86b74f014962df460840
6f059086af1a5c98c5a928180829e7d1eb77c54d,libvirt-dbus,libvirt-dbus,1.4.1,"fetchFromGitLab {
    owner = ""libvirt"";
    repo = ""libvirt-dbus"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-S4QktQmcnTte4XsIcgc5dkA8LjMJaOD2lljS01WT0dk="";
  }",647e5c14cbd5067f44ac86b74f014962df460840
fa9ebfa44d828d1ab8f9563790dd9cdfa87d1625,pyportainer,pyportainer,1.0.1,"fetchFromGitHub {
    owner = ""erwindouna"";
    repo = ""pyportainer"";
    tag = ""v${version}"";
    hash = ""sha256-SAHcIP6M4WjWnrRwz4FlsV6rel1vHzH+cGHT8D/PcQk="";
  }",9547cfd27b5158eb612a6812dfc5c7b3d118b996
664b29a0eea10730ca06a13fa946ba9a5f1f9f64,gitlab-ci-linter,gitlab-ci-linter,2.4.0,"fetchFromGitLab {
    owner = ""orobardet"";
    repo = ""gitlab-ci-linter"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-zH7eeAJzazDf4LnfBxFKMIPIB4Gx4rn7DCEqBV5zIWo="";
  }",a1f79a1770d05af18111fbbe2a3ab2c42c0f6cd0
faa6893b66a5e512910c8bcbf2deb9b6977b99f7,peakutils,peakutils,1.3.5,"fetchPypi {
    inherit pname version;
    hash = ""sha256-T/Ln8zMLkwJP6Noe4E4AOJ4mvLLveb0vnPhszUli4RQ="";
  }",e3a3b32cc234f1683258d36c6232f150d57df015
a11e8d076eeaca3edcff35e1df1840564c377c9d,busylight-core,busylight-core,0.15.2,"fetchFromGitHub {
    owner = ""JnyJny"";
    repo = ""busylight-core"";
    tag = ""v${version}"";
    hash = ""sha256-r7mAKD/uodY5RRklYL6u2HTdcU+rt6taTpBkTB/Sv9Y="";
  }",e3a3b32cc234f1683258d36c6232f150d57df015
8d85b6d71bdd4f70ac339007efda9b67cf03b737,starsessions,starsessions,2.2.1,"fetchFromGitHub {
    owner = ""alex-oleshkevich"";
    repo = ""starsessions"";
    tag = ""v${version}"";
    hash = ""sha256-JI044sn6LQI37PvSLdz2dooa3v5qdHmp6DZD0p7VzJU="";
  }",e3a3b32cc234f1683258d36c6232f150d57df015
c0f2682bb424ca6b3dbb8016357eae5cc455c399,benhsm-minesweeper,benhsm-minesweeper,0.3.1,"fetchFromGitHub {
    owner = ""benhsm"";
    repo = ""minesweeper"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-4ahevo/dogjcJ6GRqVZKYapy1x16F+U6vEsgpt2RdiE="";
  }",e2642aa7d5a15eae586932a56f4294934f959c14
ba2472457b0be19d6995395f27a230701d9e0cc0,pwmenu,pwmenu,0.3.0,"fetchFromGitHub {
    owner = ""e-tho"";
    repo = ""pwmenu"";
    tag = ""v${version}"";
    hash = ""sha256-Q02kOMC6oQ3fNyDWW9ztLgMs3wR4cA53/wmkbecTr/o="";
  }",a1f79a1770d05af18111fbbe2a3ab2c42c0f6cd0
d2d20b91c809d71ba6bae2abb604bdd80517d677,lely-core,lely-core,2.3.5,"fetchFromGitLab {
    owner = ""lely_industries"";
    repo = ""lely-core"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-PuNE/lKsNNd4KDEcSsaz+IfP2hgT5M5VgLY1kVy1KCc="";
  }",e57b3b16ad8758fd681511a078f35c416a8cc939
cd2090d9d12f9b0da4bf814d5166101dda3e038a,radicle-native-ci,radicle-native-ci,0.11.1,"fetchFromRadicle {
    seed = ""seed.radicle.xyz"";
    repo = ""z3qg5TKmN83afz2fj9z3fQjU8vaYE"";
    node = ""z6MkgEMYod7Hxfy9qCvDv5hYHkZ4ciWmLFgfvm3Wn1b2w2FV"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-OjQBq4QopT4dr1/z73fqlGLjQIjUY51/II9m2qQMW1w="";
  }",e57b3b16ad8758fd681511a078f35c416a8cc939
9a70845186c7b335de8e54e1962ab96b7ebe355d,radicle-ci-broker,radicle-ci-broker,0.21.0,"fetchFromRadicle {
    seed = ""seed.radicle.xyz"";
    repo = ""zwTxygwuz5LDGBq255RA2CbNGrz8"";
    node = ""z6MkgEMYod7Hxfy9qCvDv5hYHkZ4ciWmLFgfvm3Wn1b2w2FV"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-c0Qo6dnR9rP4mLXODkNZp+AnhKS0tqJeh1KgzfHBRV4="";
    leaveDotGit = true;
    postFetch = ''
      git -C $out rev-parse --short HEAD > $out/.git_head
      rm -rf $out/.git
    '';
  }",e57b3b16ad8758fd681511a078f35c416a8cc939
1981a619ae761a7b8b689cde90d451c14e3f0d5f,typr,typr,1.0.1.21,"fetchFromGitHub {
    owner = ""DriftingOtter"";
    repo = ""Typr"";
    tag = version;
    hash = ""sha256-49e5tnX/vea3xLJP62Sj2gCdjbfsulIU48X/AR/3IBI="";
  }",12bd230118a1901a4a5d393f9f56b6ad7e571d01
ee18acafa820645b82b300582af9df92497fd260,prometheus-storagebox-exporter,prometheus-storagebox-exporter,0-unstable-2025-07-28,"fetchFromGitHub {
    owner = ""fleaz"";
    repo = ""prometheus-storagebox-exporter"";
    hash = ""sha256-HGUAvoLIVXwZT/CJ1yj9H6ClNRwiJ8rjjluAQ6GdBME="";
    rev = ""e03cfd5f60f7847b74de2f6f47690bc03b7c157a"";
  }",e57b3b16ad8758fd681511a078f35c416a8cc939
81951e6dd6b5c4a5e71a47f6c82000012e407e48,integratorxx,integratorxx,0-unstable-2025-09-09,"fetchFromGitHub {
    owner = ""wavefunction91"";
    repo = ""IntegratorXX"";
    rev = ""1369be58d7a3235dac36d75dd964fef058830622"";
    hash = ""sha256-+ZThFqJ9Z1aTpwoVIbnAZ7VkFVdHxpjpnylYVxtB6jA="";
  }",e57b3b16ad8758fd681511a078f35c416a8cc939
3e5cde76e5e4f9763d400a1d01f09cc070920856,iamdata,iamdata,0.1.202509241,"fetchFromGitHub {
    owner = ""cloud-copilot"";
    repo = ""iam-data-python"";
    tag = ""v${version}"";
    hash = ""sha256-bZkU+9wrFqokw8/6FzjoCu2vNUWcJRNj8f6b+XCFKlc="";
  }",e2642aa7d5a15eae586932a56f4294934f959c14
a91a232d1077c9ddcfe8c6cbf09b1fd2ef69dee4,cocom-tool-set,cocom,0.996,"fetchurl {
    url = ""mirror://sourceforge/cocom/cocom-${finalAttrs.version}.tar.gz"";
    hash = ""sha256-4UOrVW15o17zHsHiQIl8m4qNC2aT5QorbkfX/UsgBRk="";
  }",124b966f89fad5468ca67ac7ee15af4ecce49b47
cbd996f1f620781445b585821a2ef1e0253c5fc9,lcagent,lcagent,0.1.0,"fetchFromGitea {
    domain = ""codeberg.org"";
    owner = ""librecast"";
    repo = ""lcagent"";
    tag = finalAttrs.version;
    hash = ""sha256-Kr3VQ56V+Neo4CrKX5AasuftXNNJCx4NnsPz1UBBCog="";
  }",2defa37146df235ef62f566cde69930a86f14df1
2aa4bd6d50a6293e972883ddbdd9e546a17440d2,pixelmatch,pixelmatch,0.3.0,"fetchgit {
    url = ""https://github.com/whtsky/pixelmatch-py.git"";
    tag = ""v${version}"";
    hash = ""sha256-xq0LT7v83YRz0baw24iDXiuUxiNPMEsiZNIewsH3JPw="";
    fetchLFS = true;
  }",e2642aa7d5a15eae586932a56f4294934f959c14
d20b0897def4ab2c5a48c0839ccaac8efa391a08,nightdiamond-cursors,nightdiamond-cursors,0-unstable-2025-09-23,"fetchFromGitHub {
    owner = ""santoshxshrestha"";
    repo = ""NightDiamond-cursors"";
    rev = ""3ff3c0486430a4901b4d5cbbee87a370aa2b8ce9"";
    hash = ""sha256-huruHo5w7Qrte1+nIiz+P1xPNDGrv5/eByHwaSlZYwQ="";
  }",a1f79a1770d05af18111fbbe2a3ab2c42c0f6cd0
b8edfce11e1bcc216dcaefa6535e50e72cbf4748,mkdocs-include-markdown-plugin,mkdocs-include-markdown-plugin,7.1.6,"fetchPypi {
    pname = ""mkdocs_include_markdown_plugin"";
    inherit version;
    hash = ""sha256-oHU8uCcEwQoofx54n8mEj4K2vrh0mBSySwPdn2eBZnc="";
  }",e2642aa7d5a15eae586932a56f4294934f959c14
54d5e924a3270cdc6e0c0721c49b6fee79932c7b,jj-pre-push,jj-pre-push,0.2.1,"fetchFromGitHub {
    owner = ""acarapetis"";
    repo = ""jj-pre-push"";
    tag = ""v${version}"";
    hash = ""sha256-9HyVWxYmemF/K3ttQ0L1lZF/XFkSeqwli/Mm+FFI8lQ="";
  }",a1f79a1770d05af18111fbbe2a3ab2c42c0f6cd0
e52b1e1085cab96c59504d8387e5952629bbc3cd,affine-gaps,affine-gaps,0.2.3,"fetchFromGitHub {
    owner = ""gata-bio"";
    repo = ""affine-gaps"";
    tag = ""v${version}"";
    hash = ""sha256-GP6Ahp1LQYnKp9V7jDEeFsntMC9Qav5kWm+5bSldtyM="";
  }",a1f79a1770d05af18111fbbe2a3ab2c42c0f6cd0
7d75b5a7cda66ff9b51632c0c6cca1c5a2428e3a,aks-mcp-server,aks-mcp-server,0.0.8,"fetchFromGitHub {
    owner = ""Azure"";
    repo = ""aks-mcp"";
    rev = ""v${finalAttrs.version}"";
    hash = ""sha256-DLdNMMsBu/FpE1+39vydWLAXrotIeQ7xjnaFBYsovQQ="";
  }",08b8f92ac6354983f5382124fef6006cade4a1c1
2513c4b74a3511d0307c5e2953f3fef1c7788e86,egctl,egctl,1.5.1,"fetchFromGitHub {
    owner = ""envoyproxy"";
    repo = ""gateway"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-glOnAnNuefdTq4BOd1NKpsadrWEqVOOc18jPx7lEwEQ="";
  }",a1f79a1770d05af18111fbbe2a3ab2c42c0f6cd0
6c7a5931b7d05570b4cc1831a1843dd7eecfc4a3,gotip,gotip,0.5.0,"fetchFromGitHub {
    owner = ""lusingander"";
    repo = ""gotip"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-z5Xk+lTDAvkMOJAR6eIC6rg+CP9wv+CSANdgj+KmPjA="";
  }",a1f79a1770d05af18111fbbe2a3ab2c42c0f6cd0
01f8cc61fe8160612528f1c98732170786d31168,dissect-cramfs,dissect-cramfs,1.0,"fetchFromGitHub {
    owner = ""fox-it"";
    repo = ""dissect.cramfs"";
    tag = version;
    hash = ""sha256-0BHt7v2sI9uxZFUVsTkPZHy+wC6twaHeBmgH04anmp0="";
  }",a1f79a1770d05af18111fbbe2a3ab2c42c0f6cd0
2445df41981877574ef63b423506f13393661321,yaookctl,yaookctl,0-unstable-2025-08-25,"fetchFromGitLab {
    owner = ""yaook"";
    repo = ""yaookctl"";
    rev = ""205fab35f6680d15d86ef3596fe8a12590e3916c"";
    hash = ""sha256-V30581TeBtk/IvqBebsyT2lJ8bp8UkCH4AIy+mnnzCc="";
  }",ad4e6dd68c30bc8bd1860a27bc6f0c485bd7f3b6
774303d8277714c553d10444c707a9ac09d9d014,saiph,saiph,2.0.3,"fetchFromGitHub {
    owner = ""octopize"";
    repo = ""saiph"";
    tag = ""saiph-v${version}"";
    hash = ""sha256-8AbV3kjPxjZo28CgahfbdNl9+ESWOfUt8YT+mWwbo5Q="";
  }",a1f79a1770d05af18111fbbe2a3ab2c42c0f6cd0
b2bc74053fbf353d5c45bb788353ff8325e59459,hyprviz,hyprviz,0.6.1,"fetchFromGitHub {
    owner = ""timasoft"";
    repo = ""hyprviz"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-xiAP5Xy30IokRcR25ObXLeM7qKjVXgEv9fQZA2KDxOA="";
  }",098982b6eca9b809cc2f583e733338f5a36b3ad8
ca1deead6800c81e80628cc8fa827d9dc696ed8a,jetuml,jetuml,3.9,"fetchurl {
    url = ""https://github.com/prmr/JetUML/releases/download/v${finalAttrs.version}/JetUML-${finalAttrs.version}.jar"";
    hash = ""sha256-wACGbHeRQ5rXcuI1J3eTfQraWp8eWtkIAPo7BNGcFUU="";
  }",a1f79a1770d05af18111fbbe2a3ab2c42c0f6cd0
213f7a3b1606f62de82634df4934961a967bc40b,snowemu,snowemu,1.1.0,"fetchFromGitHub {
    owner = ""twvd"";
    repo = ""snow"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-m3CPKswOB2j2r/BTf9RzCvwPVq3gbKemtk11HKS1nHk="";
    fetchSubmodules = true;
  }",a1f79a1770d05af18111fbbe2a3ab2c42c0f6cd0
8be638759f35fb3ca70c77c2309ae34a9273a4d6,linyaps-box,linyaps-box,2.1.0,"fetchFromGitHub {
    owner = ""OpenAtom-Linyaps"";
    repo = ""linyaps-box"";
    rev = finalAttrs.version;
    hash = ""sha256-Pdhb7dwAabDfhxmEifZblxEi9F4OUIDPx1X07f2AwPE="";
  }",af745796c2755d6f3a6d835967862184d53a17ff
73c46577d4dc9211b8f3ad393565905c4f71ae85,hx-lsp,hx-lsp,0.2.11,"fetchFromGitHub {
    owner = ""erasin"";
    repo = ""hx-lsp"";
    tag = finalAttrs.version;
    hash = ""sha256-wTilbEK3BZehklAd+3SS2tW/vc8WEeMPUsYdDVRC/Ho="";
  }",f4b140d5b253f5e2a1ff4e5506edbf8267724bde
ef4adebc71f6ac1af296f06a8eede7042c900303,tmuxai,tmuxai,1.1.1,"fetchFromGitHub {
    owner = ""alvinunreal"";
    repo = ""tmuxai"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-L3PFyNkvEHfZ2pZFaurFKwHjhdZ+YBXtN2QuKFvktP4="";
  }",f4b140d5b253f5e2a1ff4e5506edbf8267724bde
6e616015251aef27732e4a324f4cdb6fe00f2c03,prisma-language-server,prisma-language-server,6.16.2,"fetchFromGitHub {
    owner = ""prisma"";
    repo = ""language-tools"";
    tag = ""${finalAttrs.version}"";
    hash = ""sha256-UZP0pLcbMeaYI0ytOJ68l/ZEC9dBhohJZyTU99p+1QM="";
  }",08b8f92ac6354983f5382124fef6006cade4a1c1
8432ab232e64d1cb33f88b773a8aa2e3191f08dd,flatlatex,flatlatex,0.15,"fetchPypi {
    inherit pname version;
    hash = ""sha256-UXDhvNT8y1K9vf8wCxS2hzBIO8RvaiqJ964rsCTk0Tk="";
  }",58dcbf1ec551914c3756c267b8b9c8c86baa1b2f
13568e4c6477caa5faa35b957f90aa92d242a177,garage-webui,garage-webui,1.1.0,"fetchFromGitHub {
    owner = ""khairul169"";
    repo = ""garage-webui"";
    tag = finalAttrs.version;
    hash = ""sha256-bqUAhZBSQkWZ1QsgPslEUDwt8NOg25Os0NGlPoyjPL4="";
  }",f4b140d5b253f5e2a1ff4e5506edbf8267724bde
e0c829f65a80e78ecebc48f8ae1d89e25b835c87,gklib,gklib,5.1.1-unstable-2023-03-27,"fetchFromGitHub {
    owner = ""KarypisLab"";
    repo = ""GKlib"";
    rev = ""8bd6bad750b2b0d90800c632cf18e8ee93ad72d7"";
    hash = ""sha256-tunepMLaRDR5FQVL/9S7/w6e1j+f2+pg01H/0/z/ZCI="";
  }",08b8f92ac6354983f5382124fef6006cade4a1c1
d80652857e5376b4edc82186d426f0cd547934e7,gophertube,gophertube,2.8.0,"fetchFromGitHub {
    owner = ""KrishnaSSH"";
    repo = ""GopherTube"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-0TStXYghfRR11ETJcK2lnkBtS2IUy/YgeFFn0wXpeOU="";
  }",a595dde4d0d31606e19dcec73db02279db59d201
2d31447b252570f13ef7453f7d34882f46ab3538,vaporizer2,vaporizer2,3.5.0-unstable-2024-09-14,"fetchFromGitHub {
    owner = ""VASTDynamics"";
    repo = ""Vaporizer2"";
    rev = ""1c56c4be304255f1c397dad725ea784f15a55ef5"";
    hash = ""sha256-/J0HqiXc84JEIsEyb1MlzAqpmJZEe8jP07fEcJSEZz8="";
    fetchSubmodules = true;
  }",6d7ec06d6868ac6d94c371458fc2391ded9ff13d
4238e9a0693499a75babfaaf608506c30afaeda5,zeno,zeno,2.0.15,"fetchFromGitHub {
    owner = ""internetarchive"";
    repo = ""Zeno"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-NLvpPM5AQx4svAFrZ+be+Xr0bErOg3Q8y2YxdpX9lYs="";
  }",08b8f92ac6354983f5382124fef6006cade4a1c1
1e66baf758ea888bb7e3fe67bd81038131465bfd,tektoncd-cli-pac,tektoncd-cli-pac,0.37.0,"fetchFromGitHub {
    owner = ""openshift-pipelines"";
    repo = ""pipelines-as-code"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-ti8IDslgSPTITrzjVRio1zsV92u505ySr16GfRKxtp8="";
  }",124b966f89fad5468ca67ac7ee15af4ecce49b47
01174307fc0c228ce2624e70ebcb8bef4b3a5369,cron-converter,cron-converter,1.2.2,"fetchFromGitHub {
    owner = ""Sonic0"";
    repo = pname;
    rev = ""v${version}"";
    hash = ""sha256-XpkpEMurRrhq1S4XnhPRW5CCBk+HzljOSQfZ98VJ7UE="";
  }",08b8f92ac6354983f5382124fef6006cade4a1c1
